tweet_id,tweet_text,multi_label,binary_label,POS_tagging,cleanTweetTXT,human_nounCount,human_verbCount,human_adverbCount,human_adjectiveCount,infra_nounCount,infra_verbCount,infra_adverbCount,infra_adjectiveCount
'384067603968167936',RT @Madina_e_Sani: Plz beware the fake profiles spreading fake news using identical tweets. We #Baloch love #PakArmy #EarthQuake #Awaran ht…,non_damage,non_damage,"['RT', '~', '@Madina_e_Sani', '@', ':', '~', 'Plz', 'V', 'beware', 'V', 'the', 'D', 'fake', 'A', 'profiles', 'N', 'spreading', 'V', 'fake', 'A', 'news', 'N', 'using', 'V', 'identical', 'A', 'tweets', 'N', '.', ',', 'We', 'O', '#Baloch', '#', 'love', 'N', '#PakArmy', '#', '#EarthQuake', '#', '#Awaran', '#', 'ht', 'U', '…', ',']",plz beware fake profiles spreading fake news using identical tweets love,0,0,0,0,0,0,0,0
'384915674910298113',"【#USGS #alert】 M 1.1, Central California: October 01, 2013 05:34:48 GMT http://t.co/dmFmG6nwSm #earthquake #tsunami #prayfromjapan",non_damage,non_damage,"['【', 'G', '#USGS', '#', '#alert', '#', '】', '#', 'M', '$', '1.1', '$', ',', ',', 'Central', '^', 'California', '^', ':', ',', 'October', '^', '01', '$', ',', ',', '2013', '$', '05:34:48', '$', 'GMT', 'N', 'http://t.co/dmFmG6nwSm', 'U', '#earthquake', '#', '#tsunami', '#', '#prayfromjapan', '#']",central california october gmt,0,0,0,0,0,0,0,0
'384525635034435584',"#Earthquake of M 5.0 - 6km NW of Curanilahue, Chile http://t.co/2cIhvgeVE6",non_damage,non_damage,"['#Earthquake', '^', 'of', 'P', 'M', '^', '5.0', '$', '-', ',', '6km', '$', 'NW', 'N', 'of', 'P', 'Curanilahue', '^', ',', ',', 'Chile', '^', 'http://t.co/2cIhvgeVE6', 'U']",earthquake curanilahue chile,0,0,0,0,0,0,0,0
'383983239473287168',"2.1 magnitude #earthquake. 35km W of Valdez, Alaska.http://t.co/HabPfx3wBY",non_damage,non_damage,"['2.1', '$', 'magnitude', 'N', '#earthquake', 'N', '.', ',', '35km', '$', 'W', 'N', 'of', 'P', 'Valdez', '^', ',', ',', 'Alaska', '^', '.', ',', 'http://t.co/HabPfx3wBY', 'U']",magnitude earthquake valdez alaska,0,0,0,0,0,0,0,0
'384798419727822848',RT @realsanambaloch: Pray for #Earthquake Victims ... #Quetta #Balochistan #Pakistan,non_damage,non_damage,"['RT', '~', '@realsanambaloch', '@', ':', '~', 'Pray', 'V', 'for', 'P', '#Earthquake', '^', 'Victims', 'N', '...', ',', '#Quetta', '#', '#Balochistan', '#', '#Pakistan', '#']",pray earthquake victims,1,0,0,0,0,0,0,0
'384048843483910145',Link: https://t.co/k0a4tWR7LR … … #Salute2PakArmy 4Helpin #Earthquack Victims Of #Pakistan #NawazSharif #Zindabaad #Pop #Song #Pakistanis,non_damage,non_damage,"['Link', 'N', ':', ',', 'https://t.co/k0a4tWR7LR', 'U', '…', ',', '…', ',', '#Salute2PakArmy', '#', '4Helpin', '$', '#Earthquack', '#', 'Victims', 'N', 'Of', 'P', '#Pakistan', '^', '#NawazSharif', '#', '#Zindabaad', '#', '#Pop', '#', '#Song', '#', '#Pakistanis', '#']",link victims pakistan,1,0,0,0,0,0,0,0
'384631339711856640',Security fears hold back relief work in quake-hit #Balochistan  http://t.co/OxFhK89Qeo #Pakistan,non_damage,non_damage,"['Security', 'N', 'fears', 'N', 'hold', 'V', 'back', 'R', 'relief', 'N', 'work', 'N', 'in', 'P', 'quake-hit', 'A', '#Balochistan', '^', 'http://t.co/OxFhK89Qeo', 'U', '#Pakistan', '#']",security fears hold back relief work quake hit balochistan,0,0,0,0,0,0,0,0
'383086728556580864',Drop like an EARTHQUAKE 😂 with Jordyn Carboni ! RORO AND SOPHY #twerk #earthquake #roroandsophy https://t.co/u83SNyMNql,non_damage,non_damage,"['Drop', 'V', 'like', 'P', 'an', 'D', 'EARTHQUAKE', 'N', '😂', ',', 'with', 'P', 'Jordyn', '^', 'Carboni', '^', '!', ',', 'RORO', 'N', 'AND', '&', 'SOPHY', '^', '#twerk', '#', '#earthquake', '#', '#roroandsophy', '#', 'https://t.co/u83SNyMNql', 'U']",drop like earthquake jordyn carboni roro sophy,0,0,0,0,0,0,0,0
'383550464580911104',“@PatrickMeier: Tag Tweets to Support #Earthquake Relief Efforts in #Pakistan! http://t.co/NxbAfNGa89 #smem”#resilientcities,non_damage,non_damage,"['“', ',', '@PatrickMeier', '@', ':', '~', 'Tag', 'V', 'Tweets', 'N', 'to', 'P', 'Support', 'V', '#Earthquake', '^', 'Relief', 'N', 'Efforts', 'N', 'in', 'P', '#Pakistan', '^', '!', ',', 'http://t.co/NxbAfNGa89', 'U', '#smem', '#', '”', ',', '#resilientcities', '#']",tag tweets support earthquake relief efforts pakistan,0,0,0,0,0,0,0,0
'383588316446081024',#Karachi: #TTP local commander killed in clash http://t.co/PZlkhLxxLl  #Pakistan svia @sharethis,human_damage,damage,"['#Karachi', '#', ':', ',', '#TTP', '#', 'local', 'A', 'commander', 'N', 'killed', 'V', 'in', 'P', 'clash', 'N', 'http://t.co/PZlkhLxxLl', 'U', '#Pakistan', '#', 'svia', 'G', '@sharethis', '@']",local commander killed clash,0,1,0,0,0,0,0,0
'384562304261427201',"RT @QuakesToday: 6.7 magnitude #earthquake. 137km ENE of L'Esperance Rock, New Zealand.http://t.co/WjW23pH76G",non_damage,non_damage,"['RT', '~', '@QuakesToday', '@', ':', '~', '6.7', '$', 'magnitude', 'N', '#earthquake', 'N', '.', ',', '137km', '$', 'ENE', 'N', 'of', 'P', ""L'Esperance"", '^', 'Rock', '^', ',', ',', 'New', '^', 'Zealand', '^', '.', ',', 'http://t.co/WjW23pH76G', 'U']",magnitude earthquake ene esperance rock new zealand,0,0,0,0,0,0,0,0
'383687288368033792',"Quake M 2.5, Northern California - http://t.co/44dTQv33qO #earthquake #quake",non_damage,non_damage,"['Quake', '^', 'M', '^', '2.5', '$', ',', ',', 'Northern', '^', 'California', '^', '-', ',', 'http://t.co/44dTQv33qO', 'U', '#earthquake', '#', '#quake', '#']",quake northern california,0,0,0,0,0,0,0,0
'383674726855737344',RT @Nabeel_Chohan: Some geologist are saying the Earthquake was so massive that Pakistan's coastline has permanently been changed #PrayforP…,non_damage,non_damage,"['RT', '~', '@Nabeel_Chohan', '@', ':', '~', 'Some', 'D', 'geologist', 'N', 'are', 'V', 'saying', 'V', 'the', 'D', 'Earthquake', 'N', 'was', 'V', 'so', 'R', 'massive', 'A', 'that', 'P', ""Pakistan's"", 'Z', 'coastline', 'N', 'has', 'V', 'permanently', 'R', 'been', 'V', 'changed', 'V', '#PrayforP', '#', '…', ',']",geologist saying earthquake massive pakistan coastline permanently changed,0,0,0,0,0,0,0,0
'382936209753767938',Over 330 peoples are killed in #Earthquake in #Baluchistan. Many are still missing. #Pakistan,human_damage,damage,"['Over', 'P', '330', '$', 'peoples', 'N', 'are', 'V', 'killed', 'V', 'in', 'P', '#Earthquake', '^', 'in', 'P', '#Baluchistan', '^', '.', ',', 'Many', 'A', 'are', 'V', 'still', 'R', 'missing', 'V', '.', ',', '#Pakistan', '#']",peoples killed earthquake baluchistan many still missing,1,2,0,0,0,0,0,1
'382890319273943041',meanwhile in Pakistan the death toll rises to 330. #Earthquake,human_damage,damage,"['meanwhile', 'R', 'in', 'P', 'Pakistan', '^', 'the', 'D', 'death', 'N', 'toll', 'N', 'rises', 'V', 'to', 'P', '330', '$', '.', ',', '#Earthquake', '#']",meanwhile pakistan death toll rises,1,1,0,0,0,0,0,0
'383319422904975360',"【#USGS #Breaking】 M 1.9, 39km WSW of Whittier, Alaska http://t.co/htvhVgeyiD #PastHour #19 #earthquake #tsunami #prayfromjapan",non_damage,non_damage,"['【', 'G', '#USGS', '^', '#Breaking', '#', '】', 'G', 'M', 'G', '1.9', '$', ',', ',', '39km', '$', 'WSW', 'N', 'of', 'P', 'Whittier', '^', ',', ',', 'Alaska', '^', 'http://t.co/htvhVgeyiD', 'U', '#PastHour', '#', '#19', '$', '#earthquake', '#', '#tsunami', '#', '#prayfromjapan', '#']",usgs wsw whittier alaska,0,0,0,0,0,0,0,0
'384301786213122048',RT @AzRxs: Nasa rleased pic of newly formed island in #gawadar after #eathquake in #Pakistan http://t.co/4pYEwr6z1N,non_damage,non_damage,"['RT', '~', '@AzRxs', '@', ':', '~', 'Nasa', '^', 'rleased', '^', 'pic', 'N', 'of', 'P', 'newly', 'R', 'formed', 'V', 'island', 'N', 'in', 'P', '#gawadar', 'N', 'after', 'P', '#eathquake', 'N', 'in', 'P', '#Pakistan', '^', 'http://t.co/4pYEwr6z1N', 'U']",nasa rleased pic newly formed island gawadar eathquake pakistan,0,0,0,0,0,0,0,0
'382831394457522176',The deadliest earthquakes in Asia since 2010 http://t.co/Gxv2eJevEo via @etribune #earthquake,non_damage,non_damage,"['The', 'D', 'deadliest', 'A', 'earthquakes', 'N', 'in', 'P', 'Asia', '^', 'since', 'P', '2010', '$', 'http://t.co/Gxv2eJevEo', 'U', 'via', 'P', '@etribune', '@', '#earthquake', '#']",deadliest earthquakes asia since via,0,0,0,0,0,0,0,0
'384092924016734208',"RT @QuakesToday: 4.8 magnitude #earthquake. 221km NW of Saumlaki, Indonesia.http://t.co/06ZgW6eBEL",non_damage,non_damage,"['RT', '~', '@QuakesToday', '@', ':', '~', '4.8', '$', 'magnitude', 'N', '#earthquake', 'N', '.', ',', '221km', '$', 'NW', 'N', 'of', 'P', 'Saumlaki', '^', ',', ',', 'Indonesia', '^', '.', ',', 'http://t.co/06ZgW6eBEL', 'U']",magnitude earthquake saumlaki indonesia,0,0,0,0,0,0,0,0
'383085149581500416',"RT @JuD_Official: Jamat'ud'Dawa volunteers are rescuing victims in Awaran, Khudar #EarthQuake areas. They are being transported to hospital…",human_damage,damage,"['RT', '~', '@JuD_Official', '@', ':', '~', ""Jamat'ud'Dawa"", '^', 'volunteers', 'N', 'are', 'V', 'rescuing', 'V', 'victims', 'N', 'in', 'P', 'Awaran', '^', ',', ',', 'Khudar', '^', '#EarthQuake', '^', 'areas', 'N', '.', ',', 'They', 'O', 'are', 'V', 'being', 'V', 'transported', 'V', 'to', 'P', 'hospital', 'N', '…', ',']",jamat dawa volunteers rescuing victims awaran khudar earthquake areas transported hospital,1,0,0,0,2,0,0,0
'382972830750871552',Small Island Emerges After Huge Pakistan Earthquake http://t.co/wpphiRqr1e #Pakistan #Earthquake,non_damage,non_damage,"['Small', 'A', 'Island', 'N', 'Emerges', 'V', 'After', 'P', 'Huge', 'A', 'Pakistan', '^', 'Earthquake', '^', 'http://t.co/wpphiRqr1e', 'U', '#Pakistan', '#', '#Earthquake', '#']",small island emerges huge pakistan earthquake,0,0,0,0,0,0,0,0
'383915245300756480',"Earthquake tragedy: BLF chief says international, private help welcome http://t.co/ss83FJOULU via @etribune #BalochistanEarthquake #Pakistan",non_damage,non_damage,"['Earthquake', 'N', 'tragedy', 'N', ':', ',', 'BLF', '^', 'chief', '^', 'says', 'V', 'international', 'A', ',', ',', 'private', 'A', 'help', 'N', 'welcome', 'V', 'http://t.co/ss83FJOULU', 'U', 'via', 'P', '@etribune', '@', '#BalochistanEarthquake', '#', '#Pakistan', '#']",earthquake tragedy blf chief says international private help welcome via,0,0,0,0,0,0,0,0
'383086906252083200',"Post Kenya attack, United States issues worldwide caution: In the aftermath of the terrorist attack ... http://t.co/SwY84TeI6v #pakistan",non_damage,non_damage,"['Post', 'N', 'Kenya', '^', 'attack', 'N', ',', ',', 'United', '^', 'States', 'N', 'issues', 'N', 'worldwide', 'A', 'caution', 'N', ':', ',', 'In', 'P', 'the', 'D', 'aftermath', 'N', 'of', 'P', 'the', 'D', 'terrorist', 'A', 'attack', 'N', '...', ',', 'http://t.co/SwY84TeI6v', 'U', '#pakistan', '#']",post kenya attack united states issues worldwide caution aftermath terrorist attack,0,0,0,0,0,0,0,0
'384759701415542784',"RT @paracha28: ppl shd come out n strike against the raise in Petroleum &amp; electricity prices,#PMLN is just destroyin the nation jst to foll…",non_damage,non_damage,"['RT', '~', '@paracha28', '@', ':', '~', 'ppl', 'N', 'shd', 'V', 'come', 'V', 'out', 'T', 'n', '&', 'strike', 'N', 'against', 'P', 'the', 'D', 'raise', 'N', 'in', 'P', 'Petroleum', 'N', '&', '&', 'electricity', 'N', 'prices', 'N', ',', ',', '#PMLN', '^', 'is', 'V', 'just', 'R', 'destroyin', 'V', 'the', 'D', 'nation', 'N', 'jst', 'R', 'to', 'P', 'foll', 'V', '…', ',']",ppl shd come strike raise petroleum electricity prices pmln destroyin nation jst foll,1,1,0,0,0,0,0,0
'384678507466350592',Witness to Pakistan blast: 'Women and children were burning': At least 40 people were killed and abo... http://t.co/7BObBIbN1n #pakistan,human_damage,damage,"['Witness', 'V', 'to', 'P', 'Pakistan', '^', 'blast', 'N', ':', ',', ""'"", ',', 'Women', 'N', 'and', '&', 'children', 'N', 'were', 'V', 'burning', 'V', ""'"", ',', ':', ',', 'At', 'P', 'least', 'A', '40', '$', 'people', 'N', 'were', 'V', 'killed', 'V', 'and', '&', 'abo', 'G', '...', '~', 'http://t.co/7BObBIbN1n', 'U', '#pakistan', '#']",witness pakistan blast women children burning least people killed,3,1,0,0,0,1,0,0
'383154167201550336',"The #AIDS pandemic was killing 5,000 Zimbabweans a week: http://t.co/NLT7plvXM0 #Zimbabwe #Indonesia #Pakistan #Lahore #Israel #China  #Asia",human_damage,damage,"['The', 'D', '#AIDS', 'N', 'pandemic', 'N', 'was', 'V', 'killing', 'V', '5,000', '$', 'Zimbabweans', '^', 'a', 'D', 'week', 'N', ':', ',', 'http://t.co/NLT7plvXM0', 'U', '#Zimbabwe', '#', '#Indonesia', '#', '#Pakistan', '#', '#Lahore', '#', '#Israel', '#', '#China', '#', '#Asia', '#']",aids pandemic killing zimbabweans week,1,1,0,0,0,0,0,0
'384714091438149632',"【#USGS #alert】 M 2.7, Island of Hawaii, Hawaii http://t.co/AaBMRM6ecB #Pasthour #earthquake #tsunami #prayfromjapan",non_damage,non_damage,"['【', 'G', '#USGS', '#', '#alert', '#', '】', '#', 'M', '^', '2.7', '$', ',', ',', 'Island', '^', 'of', 'P', 'Hawaii', '^', ',', ',', 'Hawaii', '^', 'http://t.co/AaBMRM6ecB', 'U', '#Pasthour', '#', '#earthquake', '#', '#tsunami', '#', '#prayfromjapan', '#']",island hawaii hawaii,0,0,0,0,0,0,0,0
'383689254032789505',"USGS reports a M1.8 #earthquake 5km SSE of Cottonwood, California on 9/27/13 @ 20:23:42 UTC http://t.co/vZ02PqmRw4 #quake",non_damage,non_damage,"['USGS', '^', 'reports', 'N', 'a', 'D', 'M', '$', '1.8', '$', '#earthquake', 'N', '5km', 'N', 'SSE', 'N', 'of', 'P', 'Cottonwood', '^', ',', ',', 'California', '^', 'on', 'P', '9/27/13', '$', '@', 'P', '20:23:42', '$', 'UTC', '^', 'http://t.co/vZ02PqmRw4', 'U', '#quake', '#']",usgs reports earthquake sse cottonwood california utc,0,0,0,0,0,0,0,0
'384609337798184960',What you can do to help  Balochistan #earthquake http://t.co/YQcJVIidEa,non_damage,non_damage,"['What', 'O', 'you', 'O', 'can', 'V', 'do', 'V', 'to', 'P', 'help', 'V', 'Balochistan', '^', '#earthquake', '^', 'http://t.co/YQcJVIidEa', 'U']",help balochistan earthquake,0,0,0,0,0,0,0,0
'384098815047106560',"#PAKISTAN Pakistan hit by another earthquake in same place, at least 22 dead - GlobalPost",human_damage,damage,"['#PAKISTAN', '#', 'Pakistan', '^', 'hit', 'V', 'by', 'P', 'another', 'D', 'earthquake', 'N', 'in', 'P', 'same', 'A', 'place', 'N', ',', ',', 'at', 'P', 'least', 'A', '22', '$', 'dead', 'A', '-', ',', 'GlobalPost', '^']",pakistan hit another earthquake place least dead globalpost,1,1,0,1,0,0,0,0
'384119330763333632',"Our Emergency Readiness Wheel provides vital info on what to do in case of an #earthquake, severe weather and more.  http://t.co/iLnSpaA3l6",non_damage,non_damage,"['Our', 'D', 'Emergency', 'N', 'Readiness', 'N', 'Wheel', 'N', 'provides', 'V', 'vital', 'A', 'info', 'N', 'on', 'P', 'what', 'O', 'to', 'P', 'do', 'V', 'in', 'P', 'case', 'N', 'of', 'P', 'an', 'D', '#earthquake', 'N', ',', ',', 'severe', 'A', 'weather', 'N', 'and', '&', 'more', 'R', '.', ',', 'http://t.co/iLnSpaA3l6', 'U']",emergency readiness wheel provides vital info case earthquake severe weather,0,0,0,0,0,0,0,0
'382854699419852800',@NasimZehra  #PAKISTAN: #Nawaz Blundered By Going Against #Kayani's Warning Not To Adopt A Surrender Strategy - BBC  http://t.co/CNlPJ4OSXa,non_damage,non_damage,"['@NasimZehra', '@', '#PAKISTAN', '#', ':', ',', '#Nawaz', '^', 'Blundered', '^', 'By', 'P', 'Going', 'V', 'Against', 'P', ""#Kayani's"", 'Z', 'Warning', 'N', 'Not', 'R', 'To', 'P', 'Adopt', 'V', 'A', 'D', 'Surrender', 'N', 'Strategy', 'N', '-', ',', 'BBC', '^', 'http://t.co/CNlPJ4OSXa', 'U']",nawaz blundered going kayani warning adopt surrender strategy bbc,0,0,0,0,0,0,0,0
'383155585329266688',RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://…,human_damage,damage,"['RT', '~', '@mmatalpur', '@', ':', '~', '#UNO', '^', 'help', 'V', 'refused', 'V', 'by', 'P', '#Pakistan', '^', '.', ',', 'They', 'O', 'always', 'R', '#Refuse', 'V', '.', ',', 'They', 'O', 'care', 'V', 'not', 'R', '.', ',', 'Death', 'N', 'toll', 'N', 'rises', 'V', 'to', 'P', '350', '$', 'in', 'P', 'quake-hit', 'A', 'Balochistan', '^', 'http://…', 'U']",uno help refused pakistan always refuse care death toll rises quake hit balochistan,1,1,0,0,0,0,0,0
'383862609097031680',"Tremors felt in #Karachi, #Larkana and #Quetta #earthquake",non_damage,non_damage,"['Tremors', 'N', 'felt', 'V', 'in', 'P', '#Karachi', '^', ',', ',', '#Larkana', '^', 'and', '&', '#Quetta', '^', '#earthquake', '#']",tremors felt karachi larkana quetta,0,0,0,0,0,0,0,0
'383925128704557056',"RT @siddegreat: Update: Death toll in today's magnitude 7.2 #earthquake rises to 11. 7 bodies found in Nokju, 4 found in Lathi #Awaran #Bal…",human_damage,damage,"['RT', '~', '@siddegreat', '@', ':', '~', 'Update', 'N', ':', ',', 'Death', 'N', 'toll', 'N', 'in', 'P', ""today's"", 'S', 'magnitude', 'N', '7.2', '$', '#earthquake', 'N', 'rises', 'V', 'to', 'P', '11', '$', '.', ',', '7', '$', 'bodies', 'N', 'found', 'V', 'in', 'P', 'Nokju', '^', ',', ',', '4', '$', 'found', 'V', 'in', 'P', 'Lathi', '^', '#Awaran', '^', '#Bal', '#', '…', ',']",update death toll today magnitude earthquake rises bodies found nokju found lathi awaran,2,1,0,0,0,0,0,0
'384836339293634560',"#Temblor♨ M 4.7, 1km NE of Borazjan, Iran http://t.co/wikwUonfg9 #Earthquake #Sismo",non_damage,non_damage,"['#Temblor', '#', '♨', 'G', 'M', 'G', '4.7', '$', ',', ',', '1km', '$', 'NE', 'N', 'of', 'P', 'Borazjan', '^', ',', ',', 'Iran', '^', 'http://t.co/wikwUonfg9', 'U', '#Earthquake', '^', '#Sismo', '#']",borazjan iran earthquake,0,0,0,0,0,0,0,0
'382917371582615552',Pacific-wide #tsunami NOT expected &amp; no tsunami threat for #Hawai'i after 7.2-mag #earthquake off Peru coast: Pacific Tsunami Warning Centre,non_damage,non_damage,"['Pacific-wide', '^', '#tsunami', '#', 'NOT', 'R', 'expected', 'V', '&', '&', 'no', 'D', 'tsunami', 'N', 'threat', 'N', 'for', 'P', ""#Hawai'i"", '^', 'after', 'P', '7.2', '$', '-mag', 'N', '#earthquake', 'N', 'off', 'P', 'Peru', '^', 'coast', 'N', ':', ',', 'Pacific', '^', 'Tsunami', '^', 'Warning', '^', 'Centre', '^']",pacific wide expected tsunami threat hawai mag earthquake peru coast pacific tsunami warning centre,0,0,0,0,0,0,0,0
'383060559177854977',RT @abc13houston: UPDATE: Massive quake in southwest #Pakistan kills 210 http://t.co/zifus0VpNU #abc13,non_damage,non_damage,"['RT', '~', '@abc13houston', '@', ':', '~', 'UPDATE', 'N', ':', ',', 'Massive', 'A', 'quake', 'N', 'in', 'P', 'southwest', 'A', '#Pakistan', '^', 'kills', 'V', '210', '$', 'http://t.co/zifus0VpNU', 'U', '#abc13', '#']",update massive quake southwest pakistan kills,1,1,0,0,0,0,0,0
'384638186259226624',Thousands still without shelter in earthquake-hit areas of #Balochistan  http://t.co/Ho8e9MxSEe,human_damage,damage,"['Thousands', 'N', 'still', 'R', 'without', 'P', 'shelter', 'N', 'in', 'P', 'earthquake-hit', 'N', 'areas', 'N', 'of', 'P', '#Balochistan', '^', 'http://t.co/Ho8e9MxSEe', 'U']",thousands still without shelter earthquake hit areas balochistan,0,0,0,0,1,0,0,0
'383882560692301824',"#Earthquake at 12km W of Progreso, Mexico 2.8 M. Detph 13.4 Km. - 2013-09-28 11:07:31 UTC http://t.co/cbnSd3y3c0",non_damage,non_damage,"['#Earthquake', '^', 'at', 'P', '12km', '$', 'W', 'N', 'of', 'P', 'Progreso', '^', ',', ',', 'Mexico', '^', '2.8', '$', 'M', 'N', '.', ',', 'Detph', 'V', '13.4', '$', 'Km', 'N', '.', ',', '-', ',', '2013-09-28', '$', '11:07:31', '$', 'UTC', 'N', 'http://t.co/cbnSd3y3c0', 'U']",earthquake progreso mexico detph utc,0,0,0,0,0,0,0,0
'383300831267012608',9 Indians killed in #Kashmir terror attack; leading to call to cancel #India/#Pakistan peace talks. http://t.co/xBpjQ1e4DN @Reuters,human_damage,damage,"['9', '$', 'Indians', '^', 'killed', 'V', 'in', 'P', '#Kashmir', '^', 'terror', 'N', 'attack', 'N', ';', ',', 'leading', 'V', 'to', 'P', 'call', 'V', 'to', 'P', 'cancel', 'V', '#India', '#', '/', ',', '#Pakistan', '#', 'peace', 'N', 'talks', 'N', '.', ',', 'http://t.co/xBpjQ1e4DN', 'U', '@Reuters', '@']",indians killed kashmir terror attack leading call cancel peace talks,0,1,0,0,0,0,0,0
'383541085831569408',RT @PT_Foundation: .@TBIJ has launched a news website to track drone deaths in #Pakistan  http://t.co/0hoSRFIX9J @STWuk #AntiWar @_AntiWar_…,non_damage,non_damage,"['RT', '~', '@PT_Foundation', '@', ':', '~', '.', ',', '@TBIJ', '@', 'has', 'V', 'launched', 'V', 'a', 'D', 'news', 'N', 'website', 'N', 'to', 'P', 'track', 'N', 'drone', 'N', 'deaths', 'N', 'in', 'P', '#Pakistan', '^', 'http://t.co/0hoSRFIX9J', 'U', '@STWuk', '@', '#AntiWar', '#', '@_AntiWar_', '@', '…', ',']",launched news website track drone deaths pakistan,1,0,0,0,1,0,0,0
'383899914700595200',"RT @YarMoeed: 6.8 magnitude #earthquake, 96km NNE of Awaran, Sep 28 12:34pm at epicenter ( 133km Dalbandin, depth 15km).",non_damage,non_damage,"['RT', '~', '@YarMoeed', '@', ':', '~', '6.8', '$', 'magnitude', 'N', '#earthquake', 'N', ',', ',', '96km', '$', 'NNE', 'N', 'of', 'P', 'Awaran', '^', ',', ',', 'Sep', '^', '28', '$', '12:34', '$', 'pm', 'N', 'at', 'P', 'epicenter', 'N', '(', ',', '133km', '$', 'Dalbandin', 'N', ',', ',', 'depth', 'N', '15km', '$', ')', ',', '.', ',']",magnitude earthquake nne awaran sep epicenter dalbandin depth,0,0,0,0,0,0,0,0
'382851847545167872',So #NUST is the most important issue of tweetistan. #EarthQuake,non_damage,non_damage,"['So', 'P', '#NUST', 'O', 'is', 'V', 'the', 'D', 'most', 'R', 'important', 'A', 'issue', 'N', 'of', 'P', 'tweetistan', '^', '.', ',', '#EarthQuake', '#']",nust important issue tweetistan,0,0,0,0,0,0,0,0
'384876739274354689',RT @iBalouch: Punjab govt donates Rs 100m for Balochistan quake victims http://t.co/RwtivnbTSv #Balochistan #Pakistan,non_damage,non_damage,"['RT', '~', '@iBalouch', '@', ':', '~', 'Punjab', '^', 'govt', 'N', 'donates', 'V', 'Rs', '^', '100m', '$', 'for', 'P', 'Balochistan', '^', 'quake', 'N', 'victims', 'N', 'http://t.co/RwtivnbTSv', 'U', '#Balochistan', '#', '#Pakistan', '#']",punjab govt donates balochistan quake victims,1,0,0,0,0,0,0,0
'384328996441190402',RT @sAdnan9: 'Rent a #weapon' artillery shop raided in #Karachi #Pakistan http://t.co/LOVRYxQDvM),non_damage,non_damage,"['RT', '~', '@sAdnan9', '@', ':', '~', ""'"", ',', 'Rent', 'V', 'a', 'D', '#weapon', 'N', ""'"", ',', 'artillery', 'N', 'shop', 'N', 'raided', 'V', 'in', 'P', '#Karachi', '^', '#Pakistan', '^', 'http://t.co/LOVRYxQDvM', 'U', ')', ',']",rent weapon artillery shop raided karachi pakistan,0,0,0,0,0,0,0,0
'384245984190267392',"RT @Ali_Abbas_Zaidi: Swat, Tirah Valley, South Waziristan &amp; many areas are major success stories yet the fight for soul of Pakistan is far …",non_damage,non_damage,"['RT', '~', '@Ali_Abbas_Zaidi', '@', ':', '~', 'Swat', 'N', ',', ',', 'Tirah', '^', 'Valley', '^', ',', ',', 'South', '^', 'Waziristan', '^', '&', '&', 'many', 'A', 'areas', 'N', 'are', 'V', 'major', 'A', 'success', 'N', 'stories', 'N', 'yet', 'R', 'the', 'D', 'fight', 'N', 'for', 'P', 'soul', 'N', 'of', 'P', 'Pakistan', '^', 'is', 'V', 'far', 'R', '…', ',']",swat tirah valley south waziristan many areas major success stories yet fight soul pakistan far,0,0,0,0,1,0,0,1
'383602652929478657',#aomarkb #awaran hartquake report just click this link #gwank.org http://t.co/28tjUyAOMf,non_damage,non_damage,"['#aomarkb', '#', '#awaran', '#', 'hartquake', 'N', 'report', 'N', 'just', 'R', 'click', 'V', 'this', 'D', 'link', 'N', '#gwank', 'N', '.', ',', 'org', 'N', 'http://t.co/28tjUyAOMf', 'U']",hartquake report click link gwank org,0,0,0,0,0,0,0,0
'384238733199163392',Qissa Khwani Blast #Peshawar: Lady Reading Hospital confirm 33 killed so far while 80+ injured received. #Pakistan,human_damage,damage,"['Qissa', '^', 'Khwani', '^', 'Blast', '^', '#Peshawar', '^', ':', ',', 'Lady', '^', 'Reading', 'V', 'Hospital', 'N', 'confirm', 'V', '33', '$', 'killed', 'V', 'so', 'R', 'far', 'R', 'while', 'P', '80+', '$', 'injured', 'V', 'received', 'V', '.', ',', '#Pakistan', '#']",qissa khwani blast peshawar lady reading hospital confirm killed far injured received,0,2,0,1,1,0,0,0
'384710029703909376',RT: [bqt92_bot] Richard Koshimizu's lecture “The World Gang Association”　http://t.co/9zw28XndCQ #japan #fukushima #earthquake #9_11 #naz...,non_damage,non_damage,"['RT', '~', ':', ',', '[', ',', 'bqt92_bot', 'N', ']', ',', 'Richard', '^', ""Koshimizu's"", 'Z', 'lecture', 'N', '“', ',', 'The', 'D', 'World', '^', 'Gang', '^', 'Association', '^', '”', ',', 'http://t.co/9zw28XndCQ', 'U', '#japan', '#', '#fukushima', '#', '#earthquake', '#', '#9_11', '#', '#naz', '#', '...', '~']",bqt bot richard koshimizu lecture world gang association,0,0,0,0,0,0,0,0
'383556878627643392',Aftershock rocks quake-hit areas of #Pakistan http://t.co/ksmVF24v08,non_damage,non_damage,"['Aftershock', 'N', 'rocks', 'V', 'quake-hit', 'A', 'areas', 'N', 'of', 'P', '#Pakistan', '^', 'http://t.co/ksmVF24v08', 'U']",aftershock rocks quake hit areas pakistan,0,0,0,0,1,0,0,0
