tweet_id,tweet_text,multi_label,binary_label,POS_tagging,cleanTweetTXT,tweet_length,Determiners_Count,Verbs_Count,Pronouns_Count,NominalVerbal_Count,URLs_Count,Noun_Count,Adverb_Count,Adjective_Count,Unknown_count,Interjection_count,PrePost_count
'501080290257694720',"RT  85 killed, 139 missing in Nepal landslide, floods - Times of India",human_damage,damage,"['RT', '~', '85', '$', 'killed', 'V', ',', ',', '139', '$', 'missing', 'V', 'in', 'P', 'Nepal', '^', 'landslide', 'N', ',', ',', 'floods', 'N', '-', ',', 'Times', 'N', 'of', 'P', 'India', '^']",killed missing nepal landslide floods times india,12,0,2,0,0,0,3,0,0,0,0,2
'501104734812401667',"@olamide719 Landslides, Flooding Kill 109 In Nepal, Northern India: The death toll from landslides and floodin... http://t.co/ht3jctInyj",human_damage,damage,"['@olamide719', '@', 'Landslides', 'N', ',', ',', 'Flooding', 'V', 'Kill', 'V', '109', '$', 'In', 'P', 'Nepal', '^', ',', ',', 'Northern', '^', 'India', '^', ':', ',', 'The', 'D', 'death', 'N', 'toll', 'N', 'from', 'P', 'landslides', 'N', 'and', '&', 'floodin', 'V', '...', '~', 'http://t.co/ht3jctInyj', 'U']",landslides flooding kill nepal northern india death toll landslides floodin,18,1,3,0,0,1,4,0,0,0,0,2
'501291782936621056',"Hundreds dead as monsoon brings chaos to northern India, Nepal #jobs #news #career #jobsila # http://t.co/V0b2oBpLYY",human_damage,damage,"['Hundreds', 'N', 'dead', 'A', 'as', 'P', 'monsoon', 'N', 'brings', 'V', 'chaos', 'N', 'to', 'P', 'northern', 'A', 'India', '^', ',', ',', 'Nepal', '^', '#jobs', '#', '#news', '#', '#career', '#', '#jobsila', '#', '#', '#', 'http://t.co/V0b2oBpLYY', 'U']",hundreds dead monsoon brings chaos northern india nepal,16,0,1,0,0,1,3,0,2,0,0,2
'501210403620524032',"Top India Stories From WSJ: Nepal Floods, Landslides Kill At Least 54 http://t.co/phFe1PyyNB #india",human_damage,damage,"['Top', 'A', 'India', '^', 'Stories', 'N', 'From', 'P', 'WSJ', '^', ':', ',', 'Nepal', '^', 'Floods', 'N', ',', ',', 'Landslides', 'N', 'Kill', 'V', 'At', 'P', 'Least', 'A', '54', '$', 'http://t.co/phFe1PyyNB', 'U', '#india', '#']",top india stories wsj nepal floods landslides kill least,14,0,1,0,0,1,3,0,2,0,0,2
'501103514580701184',"RT @infonaija: Landslides, Flooding Kill 109 In Nepal, Northern India http://t.co/ehtgW1FRcz",human_damage,damage,"['RT', '~', '@infonaija', '@', ':', '~', 'Landslides', 'N', ',', ',', 'Flooding', 'V', 'Kill', 'V', '109', '$', 'In', 'P', 'Nepal', '^', ',', ',', 'Northern', '^', 'India', '^', 'http://t.co/ehtgW1FRcz', 'U']",landslides flooding kill nepal northern india,12,0,2,0,0,1,1,0,0,0,0,1
'501324776334299136',"Yahoo: 180 dead as floods wash away homes in Nepal, India: KATMANDU, Nepal (AP) — Authorities in Ne... http://t.co/7wrrwDsNV9 #hiv #aids",human_damage,damage,"['Yahoo', '^', ':', ',', '180', '$', 'dead', 'A', 'as', 'P', 'floods', 'N', 'wash', 'V', 'away', 'R', 'homes', 'N', 'in', 'P', 'Nepal', '^', ',', ',', 'India', '^', ':', ',', 'KATMANDU', '^', ',', ',', 'Nepal', '^', '(', ',', 'AP', '^', ')', ',', '—', ',', 'Authorities', 'N', 'in', 'P', 'Ne', 'G', '...', '~', 'http://t.co/7wrrwDsNV9', 'U', '#hiv', '^', '#aids', 'N']",yahoo dead floods wash away homes nepal india katmandu nepal authorities hiv aids,21,0,1,0,0,1,4,1,1,1,0,3
'501283965110468608',"Hundreds dead as monsoon hits India, Nepal:        http://t.co/3oLLLtoEiO #TeamFollowBack",human_damage,damage,"['Hundreds', 'N', 'dead', 'A', 'as', 'P', 'monsoon', 'N', 'hits', 'V', 'India', '^', ',', ',', 'Nepal', '^', ':', ',', 'http://t.co/3oLLLtoEiO', 'U', '#TeamFollowBack', '#']",hundreds dead monsoon hits india nepal,9,0,1,0,0,1,2,0,1,0,0,1
'501357500751282177',Taliban laud Afghan soldier who killed US general. India better know what we are up against. http://t.co/UA0C0yWmPz,non_damage,non_damage,"['Taliban', '^', 'laud', '^', 'Afghan', '^', 'soldier', 'N', 'who', 'O', 'killed', 'V', 'US', '^', 'general', '^', '.', ',', 'India', '^', 'better', 'A', 'know', 'V', 'what', 'O', 'we', 'O', 'are', 'V', 'up', 'T', 'against', 'P', '.', ',', 'http://t.co/UA0C0yWmPz', 'U']",taliban laud afghan soldier killed general india better know,17,0,3,3,0,1,1,0,1,0,0,1
'501103749738139648',Center upgrades level of flood alert for eastern UP http://t.co/X5x5ZnuC90 via @timesofindia,non_damage,non_damage,"['Center', 'N', 'upgrades', 'N', 'level', 'N', 'of', 'P', 'flood', 'N', 'alert', 'N', 'for', 'P', 'eastern', 'A', 'UP', 'P', 'http://t.co/X5x5ZnuC90', 'U', 'via', 'P', '@timesofindia', '@']",center upgrades level flood alert eastern via,12,0,0,0,0,1,5,0,1,0,0,4
'499103355411513344',RT @NewIndianXpress: #Odisha Floods: 294 Villages Still Marooned http://t.co/TXTqmnykJY,human_damage,damage,"['RT', '~', '@NewIndianXpress', '@', ':', '~', '#Odisha', '#', 'Floods', 'N', ':', ',', '294', '$', 'Villages', 'N', 'Still', 'R', 'Marooned', 'V', 'http://t.co/TXTqmnykJY', 'U']",floods villages still marooned,10,0,1,0,0,1,2,1,0,0,0,0
'501194283232133121',"http://t.co/fwnrtTxO1S Flood Fury in North India: Dozens Killed, Lakhs Affected: Heavy monsoon rains have creat... http://t.co/odqQt8vGbo",human_damage,damage,"['http://t.co/fwnrtTxO1S', 'U', 'Flood', '^', 'Fury', 'N', 'in', 'P', 'North', '^', 'India', '^', ':', ',', 'Dozens', 'N', 'Killed', 'V', ',', ',', 'Lakhs', '^', 'Affected', 'V', ':', ',', 'Heavy', 'A', 'monsoon', 'N', 'rains', 'N', 'have', 'V', 'creat', 'G', '...', '~', 'http://t.co/odqQt8vGbo', 'U']",flood fury north india dozens killed lakhs affected heavy monsoon rains,17,0,3,0,0,2,4,0,1,1,0,1
'501311011681337344',"RT @carolinedd: @OxfamIndia @Krishangisingh7 UP, Bihar, MP, Rajasthan account for more than 50% of U5 deaths #MDGMomentum @UNICEFIndia @stc…",human_damage,damage,"['RT', '~', '@carolinedd', '@', ':', '~', '@OxfamIndia', '@', '@Krishangisingh7', '@', 'UP', 'T', ',', ',', 'Bihar', '^', ',', ',', 'MP', '^', ',', ',', 'Rajasthan', '^', 'account', 'N', 'for', 'P', 'more', 'A', 'than', 'P', '50%', '$', 'of', 'P', 'U5', '^', 'deaths', 'N', '#MDGMomentum', '#', '@UNICEFIndia', '@', '@stc', '@', '…', ',']",bihar rajasthan account deaths,20,0,0,0,0,0,2,0,1,0,0,3
'498869280251715584',News Update: Floods kill 45 in eastern India: NEW DELHI - Flooding in eastern India has killed 45... http://t.co/AnNUzuWqFK /BangkokPost,human_damage,damage,"['News', '^', 'Update', 'N', ':', ',', 'Floods', 'N', 'kill', 'V', '45', '$', 'in', 'P', 'eastern', '^', 'India', '^', ':', ',', 'NEW', 'A', 'DELHI', '^', '-', ',', 'Flooding', 'V', 'in', 'P', 'eastern', '^', 'India', '^', 'has', 'V', 'killed', 'V', '45', '$', '...', '~', 'http://t.co/AnNUzuWqFK', 'U', '/BangkokPost', '#']",news update floods kill eastern india new delhi flooding eastern india killed,20,0,4,0,0,1,2,0,1,0,0,2
'501342365106204673',"IG ; JeremyHumilde Scores Killed in Flooding in Nepal and India: More than 11,000 homes have been damaged and ... http://t.co/kZakoyCVU4",human_damage,damage,"['IG', '!', ';', ',', 'JeremyHumilde', '^', 'Scores', '^', 'Killed', 'V', 'in', 'P', 'Flooding', 'V', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', ':', ',', 'More', 'A', 'than', 'P', '11,000', '$', 'homes', 'N', 'have', 'V', 'been', 'V', 'damaged', 'V', 'and', '&', '...', '~', 'http://t.co/kZakoyCVU4', 'U']",jeremyhumilde scores killed flooding nepal india homes damaged,20,0,5,0,0,1,1,0,1,0,1,3
'501324627956596737',"Cousin's advice if the school calls ""every time you pick up the phone make sure you put on an Indian accent and say wrong number"" HAHAHAHAHA",non_damage,non_damage,"[""Cousin's"", 'N', 'advice', 'N', 'if', 'P', 'the', 'D', 'school', 'N', 'calls', 'V', '""', ',', 'every', 'D', 'time', 'N', 'you', 'O', 'pick', 'V', 'up', 'T', 'the', 'D', 'phone', 'N', 'make', 'V', 'sure', 'A', 'you', 'O', 'put', 'V', 'on', 'P', 'an', 'D', 'Indian', '^', 'accent', 'N', 'and', '&', 'say', 'V', 'wrong', 'A', 'number', 'N', '""', ',', 'HAHAHAHAHA', '!']",cousin advice school calls every time pick phone make sure put indian accent say wrong number hahahahaha,26,4,5,2,0,0,7,0,2,0,1,2
'501333521101623297',Nepal and India begin relief efforts as monsoon floods claim at least 180 lives: Helicopters carrying supplies sent to cutoff village...,human_damage,damage,"['Nepal', '^', 'and', '&', 'India', '^', 'begin', 'V', 'relief', 'N', 'efforts', 'N', 'as', 'P', 'monsoon', 'N', 'floods', 'N', 'claim', 'N', 'at', 'P', 'least', 'A', '180', '$', 'lives', 'N', ':', ',', 'Helicopters', 'N', 'carrying', 'V', 'supplies', 'N', 'sent', 'V', 'to', 'P', 'cutoff', 'N', 'village', 'N', '...', ',']",nepal india begin relief efforts monsoon floods claim least lives helicopters carrying supplies sent cutoff village,21,0,3,0,0,0,10,0,1,0,0,3
'501355850892845056',#India: #Four killed as train hits tempo in Bihar - http://t.co/Vu7CvWWd2p,human_damage,damage,"['#India', '#', ':', ',', '#Four', '#', 'killed', 'V', 'as', 'P', 'train', 'N', 'hits', 'N', 'tempo', 'N', 'in', 'P', 'Bihar', '^', '-', ',', 'http://t.co/Vu7CvWWd2p', 'U']",killed train hits tempo bihar,10,0,1,0,0,1,3,0,0,0,0,2
'501104808753762304',"Landslides, Flooding Kill 109 In Nepal, Northern India: The death toll from landslides and flooding t... http://t.co/NeUzbtiBiv #Nigeria",human_damage,damage,"['Landslides', 'N', ',', ',', 'Flooding', 'V', 'Kill', 'V', '109', '$', 'In', 'P', 'Nepal', '^', ',', ',', 'Northern', '^', 'India', '^', ':', ',', 'The', 'D', 'death', 'N', 'toll', 'N', 'from', 'P', 'landslides', 'N', 'and', '&', 'flooding', 'V', 't', 'G', '...', '~', 'http://t.co/NeUzbtiBiv', 'U', '#Nigeria', '#']",landslides flooding kill nepal northern india death toll landslides flooding,19,1,3,0,0,1,4,0,0,1,0,2
'498770409089540098',Outsource software flood so that india in contemplation of put on ancestry services for liabilities prestigious...,non_damage,non_damage,"['Outsource', '^', 'software', 'N', 'flood', 'N', 'so', 'P', 'that', 'O', 'india', '^', 'in', 'P', 'contemplation', 'N', 'of', 'P', 'put', 'V', 'on', 'P', 'ancestry', 'N', 'services', 'N', 'for', 'P', 'liabilities', 'N', 'prestigious', 'A', '...', ',']",outsource software flood india contemplation put ancestry services liabilities prestigious,16,0,1,1,0,0,6,0,1,0,0,5
'501185477366808576',"Water released by Nepal floods 7 UP districts, 3 lakh hit - The Times of India http://t.co/eU9J4iZyVk",non_damage,non_damage,"['Water', 'N', 'released', 'V', 'by', 'P', 'Nepal', '^', 'floods', 'N', '7', '$', 'UP', 'P', 'districts', 'N', ',', ',', '3', '$', 'lakh', 'N', 'hit', 'V', '-', ',', 'The', 'D', 'Times', 'N', 'of', 'P', 'India', '^', 'http://t.co/eU9J4iZyVk', 'U']",water released nepal floods districts lakh hit times india,16,1,2,0,0,1,5,0,0,0,0,3
'501266725904474114',"RT @ndtvfeed: Flood Fury in North India: Dozens Killed, Lakhs Affected http://t.co/mtuO6BqeLu",human_damage,damage,"['RT', '~', '@ndtvfeed', '@', ':', '~', 'Flood', '^', 'Fury', 'N', 'in', 'P', 'North', '^', 'India', '^', ':', ',', 'Dozens', 'N', 'Killed', 'V', ',', ',', 'Lakhs', '^', 'Affected', 'V', 'http://t.co/mtuO6BqeLu', 'U']",flood fury north india dozens killed lakhs affected,13,0,2,0,0,1,2,0,0,0,0,1
'501324359966154752',"News Update 180 dead as floods wash away homes in Nepal, India http://t.co/0T7FAHZaRB",human_damage,damage,"['News', '^', 'Update', '^', '180', '$', 'dead', 'A', 'as', 'P', 'floods', 'N', 'wash', 'V', 'away', 'R', 'homes', 'N', 'in', 'P', 'Nepal', '^', ',', ',', 'India', '^', 'http://t.co/0T7FAHZaRB', 'U']",news update dead floods wash away homes nepal india,13,0,1,0,0,1,2,1,1,0,0,2
'498808702602711040',"Floods claim 45 lives in Odisha, 4.8 L people affected: Puri, Aug 11: Floods in Mahanadi river have cla... http://t.co/EupvTcfcJ9 #india",human_damage,damage,"['Floods', 'N', 'claim', 'V', '45', '$', 'lives', 'N', 'in', 'P', 'Odisha', '^', ',', ',', '4.8', '$', 'L', 'N', 'people', 'N', 'affected', 'V', ':', ',', 'Puri', '^', ',', ',', 'Aug', '^', '11', '$', ':', ',', 'Floods', 'N', 'in', 'P', 'Mahanadi', '^', 'river', '^', 'have', 'V', 'cla', 'G', '...', '~', 'http://t.co/EupvTcfcJ9', 'U', '#india', '#']",floods claim lives odisha people affected puri aug floods mahanadi river,22,0,3,0,0,1,5,0,0,1,0,2
'498509315318116352',"RT @NewIndianXpress: #Odisha #Flood Toll Mounts to 45, Water Level Goes Down - http://t.co/KDqUL1Offi",non_damage,non_damage,"['RT', '~', '@NewIndianXpress', '@', ':', '~', '#Odisha', '#', '#Flood', '#', 'Toll', 'N', 'Mounts', 'N', 'to', 'P', '45', '$', ',', ',', 'Water', 'N', 'Level', 'N', 'Goes', 'V', 'Down', 'T', '-', ',', 'http://t.co/KDqUL1Offi', 'U']",toll mounts water level goes,14,0,1,0,0,1,4,0,0,0,0,1
'501319407918788610',@HMOIndia @PIB_India Respected sir we need your intervention in Bihar flood and water logging system its pathetic nark ban gaya PATNA....!,non_damage,non_damage,"['@HMOIndia', '@', '@PIB_India', '@', 'Respected', 'V', 'sir', 'N', 'we', 'O', 'need', 'V', 'your', 'D', 'intervention', 'N', 'in', 'P', 'Bihar', '^', 'flood', 'N', 'and', '&', 'water', 'N', 'logging', 'V', 'system', 'N', 'its', 'L', 'pathetic', 'A', 'nark', 'N', 'ban', 'N', 'gaya', 'G', 'PATNA', '^', '....!', ',']",respected sir need intervention bihar flood water logging system pathetic nark ban patna,21,1,3,1,1,0,7,0,1,1,0,1
'501293837134733312',"Deaths Climb from India, Nepal Floods -- WSJ Blog - http://t.co/K7mX6Gha8C",human_damage,damage,"['Deaths', 'N', 'Climb', 'V', 'from', 'P', 'India', '^', ',', ',', 'Nepal', '^', 'Floods', 'N', '--', ',', 'WSJ', '^', 'Blog', '^', '-', ',', 'http://t.co/K7mX6Gha8C', 'U']",deaths climb india nepal floods wsj blog,9,0,1,0,0,1,2,0,0,0,0,1
'501379964671766529',"RT @indiainpix: Ambiguous advice, 4890m up, by a Himank road through Bara-lacha Pass, #Himachal Pradesh (Pic: Sankara Subramanian) http://t…",non_damage,non_damage,"['RT', '~', '@indiainpix', '@', ':', '~', 'Ambiguous', 'A', 'advice', 'N', ',', ',', '4890m', '$', 'up', 'T', ',', ',', 'by', 'P', 'a', 'D', 'Himank', 'N', 'road', 'N', 'through', 'P', 'Bara-lacha', '^', 'Pass', '^', ',', ',', '#Himachal', '^', 'Pradesh', '^', '(', ',', 'Pic', 'N', ':', ',', 'Sankara', '^', 'Subramanian', '^', ')', ',', 'http://t', 'U', '…', '~']",ambiguous advice himank road bara lacha pass himachal pradesh pic sankara subramanian,21,1,0,0,0,1,4,0,1,0,0,2
'501289143964815360',"#coppednews Deadly monsoon hits India, Nepal http://t.co/km3eIb0fAy",non_damage,non_damage,"['#coppednews', '#', 'Deadly', 'A', 'monsoon', 'N', 'hits', 'V', 'India', '^', ',', ',', 'Nepal', '^', 'http://t.co/km3eIb0fAy', 'U']",deadly monsoon hits india nepal,7,0,1,0,0,1,1,0,1,0,0,0
'501346022178947072',"India: Floods in Uttar Pradesh destroy houses, kill 28 http://t.co/oRqpeptAiA #insurance",human_damage,damage,"['India', '^', ':', ',', 'Floods', 'N', 'in', 'P', 'Uttar', '^', 'Pradesh', '^', 'destroy', 'V', 'houses', 'N', ',', ',', 'kill', 'V', '28', '$', 'http://t.co/oRqpeptAiA', 'U', '#insurance', '#']",india floods uttar pradesh destroy houses kill,11,0,2,0,0,1,2,0,0,0,0,1
'501335004861841408',Nepal and India begin relief efforts as monsoon floods claim at least 180 lives: Helicopters c... http://t.co/Wve4E7Asfa #UFO4UBlogWorld,human_damage,damage,"['Nepal', '^', 'and', '&', 'India', '^', 'begin', 'V', 'relief', 'N', 'efforts', 'N', 'as', 'P', 'monsoon', 'N', 'floods', 'N', 'claim', 'N', 'at', 'P', 'least', 'A', '180', '$', 'lives', 'N', ':', ',', 'Helicopters', '^', 'c', 'G', '...', '~', 'http://t.co/Wve4E7Asfa', 'U', '#UFO4UBlogWorld', '#']",nepal india begin relief efforts monsoon floods claim least lives helicopters,19,0,1,0,0,1,6,0,1,1,0,2
'501305137042706432',"RT @bsindia: Floods ravage 1,500 villages in UP and Bihar. The death toll is pegged at 28 http://t.co/hnFl38trVv",human_damage,damage,"['RT', '~', '@bsindia', '@', ':', '~', 'Floods', 'N', 'ravage', 'V', '1,500', '$', 'villages', 'N', 'in', 'P', 'UP', 'N', 'and', '&', 'Bihar', '^', '.', ',', 'The', 'D', 'death', 'N', 'toll', 'N', 'is', 'V', 'pegged', 'V', 'at', 'P', '28', '$', 'http://t.co/hnFl38trVv', 'U']",floods ravage villages bihar death toll pegged,19,1,3,0,0,1,5,0,0,0,0,2
'501074120520781824',Living benefits shake up dead family in India,non_damage,non_damage,"['Living', 'V', 'benefits', 'N', 'shake', 'V', 'up', 'T', 'dead', 'A', 'family', 'N', 'in', 'P', 'India', '^']",living benefits shake dead family india,8,0,2,0,0,0,2,0,1,0,0,1
'501044070991405059',@PMOIndia we shud build dams of little more capacity than Nepal &amp; China on the same rivers to control water flow and reduce damage,infrastructure_damage,damage,"['@PMOIndia', '@', 'we', 'O', 'shud', 'V', 'build', 'V', 'dams', 'N', 'of', 'P', 'little', 'A', 'more', 'A', 'capacity', 'N', 'than', 'P', 'Nepal', '^', '&', '&', 'China', '^', 'on', 'P', 'the', 'D', 'same', 'A', 'rivers', 'N', 'to', 'P', 'control', 'N', 'water', 'N', 'flow', 'N', 'and', '&', 'reduce', 'V', 'damage', 'N']",shud build dams little capacity nepal china rivers control water flow reduce damage,24,1,3,1,0,0,7,0,3,0,0,4
'501117965245620224',"RT @extinctsymbol: India: Farmers kill all the large predators, then the prey species increase and damage crops, so they kill them too: htt…",infrastructure_damage,damage,"['RT', '~', '@extinctsymbol', '@', ':', '~', 'India', '^', ':', ',', 'Farmers', 'N', 'kill', 'V', 'all', 'D', 'the', 'D', 'large', 'A', 'predators', 'N', ',', ',', 'then', 'R', 'the', 'D', 'prey', 'N', 'species', 'N', 'increase', 'N', 'and', '&', 'damage', 'N', 'crops', 'N', ',', ',', 'so', 'P', 'they', 'O', 'kill', 'V', 'them', 'O', 'too', 'R', ':', ',', 'htt', 'U', '…', 'G']",india farmers kill large predators prey species increase damage crops kill,25,3,2,2,0,1,7,2,1,1,0,1
'501151745502769152',#Akansha_Gautam #India #Indian Woman survives flash flood but reports surface she died http://t.co/UE3qHWf2BN #SuryaRay  #SharmaSudhansu,human_damage,damage,"['#Akansha_Gautam', '#', '#India', '#', '#Indian', '#', 'Woman', 'N', 'survives', 'V', 'flash', 'N', 'flood', 'N', 'but', '&', 'reports', 'N', 'surface', 'N', 'she', 'O', 'died', 'V', 'http://t.co/UE3qHWf2BN', 'U', '#SuryaRay', '#', '#SharmaSudhansu', '#']",woman survives flash flood reports surface died,15,0,2,1,0,1,5,0,0,0,0,0
'501329610706276352',#followbackteam Scores Killed in Flooding in Nepal and India http://t.co/W4M68q240B,human_damage,damage,"['#followbackteam', '#', 'Scores', 'V', 'Killed', 'V', 'in', 'P', 'Flooding', 'V', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'http://t.co/W4M68q240B', 'U']",scores killed flooding nepal india,10,0,3,0,0,1,0,0,0,0,0,2
'501350008470245376',"Scores Killed in Flooding in Nepal and India: KATMANDU, Nepal   The death toll from days of heavy rainfall and... http://t.co/I3zT6jKhgH",human_damage,damage,"['Scores', 'V', 'Killed', 'V', 'in', 'P', 'Flooding', 'V', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', ':', ',', 'KATMANDU', '^', ',', ',', 'Nepal', '^', 'The', 'D', 'death', 'N', 'toll', 'N', 'from', 'P', 'days', 'N', 'of', 'P', 'heavy', 'A', 'rainfall', 'N', 'and', '&', '...', '~', 'http://t.co/I3zT6jKhgH', 'U']",scores killed flooding nepal india katmandu nepal death toll days heavy rainfall,21,1,3,0,0,1,4,0,1,0,0,4
'501340806444105728',"#joangelsolament Scores Killed in Flooding in Nepal and India: More than 11,000 homes have be... http://t.co/JyFPJnQIg8 #joangelsolament",human_damage,damage,"['#joangelsolament', '#', 'Scores', 'V', 'Killed', 'V', 'in', 'P', 'Flooding', 'V', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', ':', ',', 'More', 'A', 'than', 'P', '11,000', '$', 'homes', 'N', 'have', 'V', 'be', 'V', '...', ',', 'http://t.co/JyFPJnQIg8', 'U', '#joangelsolament', '#']",scores killed flooding nepal india homes,17,0,5,0,0,1,1,0,1,0,0,3
'501360371026763779',Hindustan Times - India - Army alerted as floods wreck havoc in UP - http://t.co/hrfFlOex7c,infrastructure_damage,damage,"['Hindustan', '^', 'Times', '^', '-', ',', 'India', '^', '-', ',', 'Army', 'N', 'alerted', 'V', 'as', 'P', 'floods', 'N', 'wreck', 'N', 'havoc', 'N', 'in', 'P', 'UP', 'N', '-', ',', 'http://t.co/hrfFlOex7c', 'U']",hindustan times india army alerted floods wreck havoc,12,0,1,0,0,1,5,0,0,0,0,2
'501364648671604737',"Flooding in Nepal, India Kills At Least 180 - http://t.co/g3eZ80Om72 @weatherchannel http://t.co/873H0e0PiU",human_damage,damage,"['Flooding', 'V', 'in', 'P', 'Nepal', '^', ',', ',', 'India', '^', 'Kills', 'V', 'At', 'P', 'Least', 'A', '180', '$', '-', ',', 'http://t.co/g3eZ80Om72', 'U', '@weatherchannel', '@', 'http://t.co/873H0e0PiU', 'U']",flooding nepal india kills least,11,0,2,0,0,2,0,0,1,0,0,2
'501077839718805506',"Monsoon floods hit north India, 1,500 villages under water: Thousands were marooned in villages in UP, where t... http://t.co/25x9dzjdzQ",human_damage,damage,"['Monsoon', '^', 'floods', 'N', 'hit', 'V', 'north', '^', 'India', '^', ',', ',', '1,500', '$', 'villages', 'N', 'under', 'P', 'water', 'N', ':', ',', 'Thousands', 'N', 'were', 'V', 'marooned', 'V', 'in', 'P', 'villages', 'N', 'in', 'P', 'UP', 'N', ',', ',', 'where', 'R', 't', 'G', '...', '~', 'http://t.co/25x9dzjdzQ', 'U']",monsoon floods hit north india villages water thousands marooned villages,20,0,3,0,0,1,6,1,0,1,0,3
'501336654226153472',#news Scores Killed in Flooding in Nepal and India http://t.co/7Ynf28KPAU,human_damage,damage,"['#news', '#', 'Scores', 'V', 'Killed', 'V', 'in', 'P', 'Flooding', 'V', 'in', 'P', 'Nepal', '^', 'and', '&', 'India', '^', 'http://t.co/7Ynf28KPAU', 'U']",scores killed flooding nepal india,10,0,3,0,0,1,0,0,0,0,0,2
'501386527185076224',"RT @WorldEventsNews: #news #media #GOP #i Hundreds Dead as Monsoon Brings Chaos to Northern India, Nepal: Heav... http://t.co/DR46TYSOOa #l…",human_damage,damage,"['RT', '~', '@WorldEventsNews', '@', ':', '~', '#news', '#', '#media', '#', '#GOP', '#', '#i', '#', 'Hundreds', 'N', 'Dead', 'A', 'as', 'P', 'Monsoon', '^', 'Brings', 'V', 'Chaos', 'N', 'to', 'P', 'Northern', '^', 'India', '^', ',', ',', 'Nepal', '^', ':', ',', 'Heav', 'G', '...', '~', 'http://t.co/DR46TYSOOa', 'U', '#l', '#', '…', ',']",hundreds dead monsoon brings chaos northern india nepal,21,0,1,0,0,1,2,0,1,1,0,2
'501357241082331138',Nepal and India begin relief efforts as monsoon floods claim at least 180 lives  Read more at http://t.co/Ik1ylIyh3k  #insideindustry,human_damage,damage,"['Nepal', '^', 'and', '&', 'India', '^', 'begin', 'V', 'relief', 'N', 'efforts', 'N', 'as', 'P', 'monsoon', 'N', 'floods', 'N', 'claim', 'N', 'at', 'P', 'least', 'A', '180', '$', 'lives', 'N', 'Read', 'V', 'more', 'R', 'at', 'P', 'http://t.co/Ik1ylIyh3k', 'U', '#insideindustry', '#']",nepal india begin relief efforts monsoon floods claim least lives read,19,0,2,0,0,1,6,1,1,0,0,3
'501369615423778817',"180 dead as floods wash away homes in Nepal, India: The death toll from three days of flooding and torrential ... http://t.co/avyuqYCrc6",human_damage,damage,"['180', '$', 'dead', 'A', 'as', 'P', 'floods', 'N', 'wash', 'V', 'away', 'R', 'homes', 'N', 'in', 'P', 'Nepal', '^', ',', ',', 'India', '^', ':', ',', 'The', 'D', 'death', 'N', 'toll', 'N', 'from', 'P', 'three', '$', 'days', 'N', 'of', 'P', 'flooding', 'V', 'and', '&', 'torrential', 'N', '...', ',', 'http://t.co/avyuqYCrc6', 'U']",dead floods wash away homes nepal india death toll days flooding torrential,21,1,2,0,0,1,6,1,1,0,0,4
'501257100807663616',Honour killing girl shot dead by father in UP http://t.co/7z0d2u1NCx #IndiaNews,non_damage,non_damage,"['Honour', 'N', 'killing', 'V', 'girl', 'N', 'shot', 'N', 'dead', 'A', 'by', 'P', 'father', 'N', 'in', 'P', 'UP', 'N', 'http://t.co/7z0d2u1NCx', 'U', '#IndiaNews', '#']",honour killing girl shot dead father,11,0,1,0,0,1,5,0,1,0,0,2
'498911828357816321',"@indiantweeter @kavita_krishnan @sirzaidhamid ask her first does ISIS also runs 22000 hospitals &amp; volunteers in flood,draught,landslies",non_damage,non_damage,"['@indiantweeter', '@', '@kavita_krishnan', '@', '@sirzaidhamid', '@', 'ask', 'V', 'her', 'D', 'first', 'R', 'does', 'V', 'ISIS', '^', 'also', 'R', 'runs', 'V', '22000', '$', 'hospitals', 'N', '&', '&', 'volunteers', 'N', 'in', 'P', 'flood', 'N', ',', ',', 'draught', 'N', ',', ',', 'landslies', '^']",ask first isis also runs hospitals volunteers flood draught landslies,18,1,3,0,0,0,4,2,0,0,0,1
'501278268835000321',India: Odisha Floods Rapid Joint Needs Assessment Report  Source: Sphere India  Country: India  1. Executive Sum... http://t.co/yvZhgqXR3Z,non_damage,non_damage,"['India', '^', ':', ',', 'Odisha', '^', 'Floods', '^', 'Rapid', '^', 'Joint', '^', 'Needs', '^', 'Assessment', '^', 'Report', 'N', 'Source', 'N', ':', ',', 'Sphere', 'N', 'India', '^', 'Country', 'N', ':', ',', 'India', '^', '1', '$', '.', ',', 'Executive', 'N', 'Sum', 'N', '...', ',', 'http://t.co/yvZhgqXR3Z', 'U']",india odisha floods rapid joint needs assessment report source sphere india country india executive sum,17,0,0,0,0,1,6,0,0,0,0,0
